file,type,value,rate
correct_false_politifact,unit_id,unit_116,0.03571428571428571
correct_false_politifact,unit_id,unit_117,0.03571428571428571
correct_false_politifact,unit_id,unit_132,0.03571428571428571
correct_false_politifact,unit_id,unit_134,0.03571428571428571
correct_false_politifact,unit_id,unit_160,0.03571428571428571
correct_false_politifact,unit_id,unit_167,0.03571428571428571
correct_false_politifact,unit_id,unit_169,0.03571428571428571
correct_false_politifact,unit_id,unit_17,0.03571428571428571
correct_false_politifact,unit_id,unit_177,0.03571428571428571
correct_false_politifact,unit_id,unit_18,0.03571428571428571
correct_false_politifact,unit_id,unit_28,0.03571428571428571
correct_false_politifact,unit_id,unit_35,0.03571428571428571
correct_false_politifact,unit_id,unit_41,0.03571428571428571
correct_false_politifact,unit_id,unit_46,0.03571428571428571
correct_false_politifact,unit_id,unit_47,0.03571428571428571
correct_false_politifact,unit_id,unit_58,0.03571428571428571
correct_false_politifact,unit_id,unit_67,0.03571428571428571
correct_false_politifact,unit_id,unit_7,0.03571428571428571
correct_false_politifact,unit_id,unit_74,0.03571428571428571
correct_false_politifact,unit_id,unit_92,0.03571428571428571
correct_false_politifact,unit_id,unit_96,0.03571428571428571
correct_true_abc,unit_id,unit_1,0.020833333333333332
correct_true_abc,unit_id,unit_101,0.020833333333333332
correct_true_abc,unit_id,unit_106,0.020833333333333332
correct_true_abc,unit_id,unit_110,0.020833333333333332
correct_true_abc,unit_id,unit_117,0.020833333333333332
correct_true_abc,unit_id,unit_119,0.020833333333333332
correct_true_abc,unit_id,unit_128,0.020833333333333332
correct_true_abc,unit_id,unit_134,0.020833333333333332
correct_true_abc,unit_id,unit_14,0.020833333333333332
correct_true_abc,unit_id,unit_140,0.020833333333333332
correct_true_abc,unit_id,unit_141,0.020833333333333332
correct_true_abc,unit_id,unit_144,0.020833333333333332
correct_true_abc,unit_id,unit_150,0.020833333333333332
correct_true_abc,unit_id,unit_153,0.020833333333333332
correct_true_abc,unit_id,unit_155,0.020833333333333332
correct_true_abc,unit_id,unit_162,0.020833333333333332
correct_true_abc,unit_id,unit_163,0.020833333333333332
correct_true_abc,unit_id,unit_167,0.020833333333333332
correct_true_abc,unit_id,unit_169,0.020833333333333332
correct_true_abc,unit_id,unit_17,0.020833333333333332
correct_true_abc,unit_id,unit_173,0.020833333333333332
correct_true_abc,unit_id,unit_181,0.020833333333333332
correct_true_abc,unit_id,unit_184,0.020833333333333332
correct_true_abc,unit_id,unit_189,0.020833333333333332
correct_true_abc,unit_id,unit_19,0.020833333333333332
correct_true_abc,unit_id,unit_192,0.020833333333333332
correct_true_abc,unit_id,unit_27,0.020833333333333332
correct_true_abc,unit_id,unit_28,0.020833333333333332
correct_true_abc,unit_id,unit_3,0.020833333333333332
correct_true_abc,unit_id,unit_31,0.020833333333333332
correct_true_abc,unit_id,unit_32,0.020833333333333332
correct_true_abc,unit_id,unit_34,0.020833333333333332
correct_true_abc,unit_id,unit_36,0.020833333333333332
correct_true_abc,unit_id,unit_37,0.020833333333333332
correct_true_abc,unit_id,unit_39,0.020833333333333332
correct_true_abc,unit_id,unit_5,0.020833333333333332
correct_true_abc,unit_id,unit_50,0.020833333333333332
correct_true_abc,unit_id,unit_56,0.020833333333333332
correct_true_abc,unit_id,unit_6,0.020833333333333332
correct_true_abc,unit_id,unit_61,0.020833333333333332
correct_true_abc,unit_id,unit_7,0.020833333333333332
correct_true_abc,unit_id,unit_71,0.020833333333333332
correct_true_abc,unit_id,unit_73,0.020833333333333332
correct_true_abc,unit_id,unit_77,0.020833333333333332
correct_true_abc,unit_id,unit_80,0.020833333333333332
correct_true_abc,unit_id,unit_86,0.020833333333333332
correct_true_abc,unit_id,unit_95,0.020833333333333332
correct_true_abc,unit_id,unit_98,0.020833333333333332
correct_true_all,unit_id,unit_1,0.009615384615384616
correct_true_all,unit_id,unit_101,0.019230769230769232
correct_true_all,unit_id,unit_103,0.009615384615384616
correct_true_all,unit_id,unit_106,0.019230769230769232
correct_true_all,unit_id,unit_107,0.009615384615384616
correct_true_all,unit_id,unit_110,0.019230769230769232
correct_true_all,unit_id,unit_111,0.009615384615384616
correct_true_all,unit_id,unit_113,0.009615384615384616
correct_true_all,unit_id,unit_114,0.009615384615384616
correct_true_all,unit_id,unit_115,0.009615384615384616
correct_true_all,unit_id,unit_117,0.019230769230769232
correct_true_all,unit_id,unit_119,0.009615384615384616
correct_true_all,unit_id,unit_124,0.009615384615384616
correct_true_all,unit_id,unit_128,0.019230769230769232
correct_true_all,unit_id,unit_132,0.009615384615384616
correct_true_all,unit_id,unit_134,0.009615384615384616
correct_true_all,unit_id,unit_14,0.009615384615384616
correct_true_all,unit_id,unit_140,0.009615384615384616
correct_true_all,unit_id,unit_141,0.019230769230769232
correct_true_all,unit_id,unit_142,0.009615384615384616
correct_true_all,unit_id,unit_143,0.009615384615384616
correct_true_all,unit_id,unit_144,0.009615384615384616
correct_true_all,unit_id,unit_145,0.009615384615384616
correct_true_all,unit_id,unit_148,0.009615384615384616
correct_true_all,unit_id,unit_150,0.009615384615384616
correct_true_all,unit_id,unit_151,0.009615384615384616
correct_true_all,unit_id,unit_153,0.009615384615384616
correct_true_all,unit_id,unit_155,0.019230769230769232
correct_true_all,unit_id,unit_160,0.009615384615384616
correct_true_all,unit_id,unit_162,0.009615384615384616
correct_true_all,unit_id,unit_163,0.019230769230769232
correct_true_all,unit_id,unit_166,0.009615384615384616
correct_true_all,unit_id,unit_167,0.019230769230769232
correct_true_all,unit_id,unit_169,0.019230769230769232
correct_true_all,unit_id,unit_17,0.009615384615384616
correct_true_all,unit_id,unit_173,0.009615384615384616
correct_true_all,unit_id,unit_177,0.009615384615384616
correct_true_all,unit_id,unit_181,0.009615384615384616
correct_true_all,unit_id,unit_182,0.009615384615384616
correct_true_all,unit_id,unit_184,0.019230769230769232
correct_true_all,unit_id,unit_189,0.019230769230769232
correct_true_all,unit_id,unit_19,0.009615384615384616
correct_true_all,unit_id,unit_192,0.019230769230769232
correct_true_all,unit_id,unit_194,0.009615384615384616
correct_true_all,unit_id,unit_199,0.009615384615384616
correct_true_all,unit_id,unit_23,0.009615384615384616
correct_true_all,unit_id,unit_26,0.009615384615384616
correct_true_all,unit_id,unit_27,0.009615384615384616
correct_true_all,unit_id,unit_28,0.009615384615384616
correct_true_all,unit_id,unit_3,0.009615384615384616
correct_true_all,unit_id,unit_31,0.009615384615384616
correct_true_all,unit_id,unit_32,0.009615384615384616
correct_true_all,unit_id,unit_34,0.019230769230769232
correct_true_all,unit_id,unit_36,0.019230769230769232
correct_true_all,unit_id,unit_37,0.019230769230769232
correct_true_all,unit_id,unit_38,0.009615384615384616
correct_true_all,unit_id,unit_39,0.009615384615384616
correct_true_all,unit_id,unit_41,0.009615384615384616
correct_true_all,unit_id,unit_48,0.009615384615384616
correct_true_all,unit_id,unit_5,0.019230769230769232
correct_true_all,unit_id,unit_50,0.009615384615384616
correct_true_all,unit_id,unit_56,0.009615384615384616
correct_true_all,unit_id,unit_59,0.009615384615384616
correct_true_all,unit_id,unit_6,0.019230769230769232
correct_true_all,unit_id,unit_61,0.009615384615384616
correct_true_all,unit_id,unit_64,0.009615384615384616
correct_true_all,unit_id,unit_69,0.009615384615384616
correct_true_all,unit_id,unit_7,0.009615384615384616
correct_true_all,unit_id,unit_70,0.009615384615384616
correct_true_all,unit_id,unit_71,0.019230769230769232
correct_true_all,unit_id,unit_73,0.009615384615384616
correct_true_all,unit_id,unit_77,0.019230769230769232
correct_true_all,unit_id,unit_80,0.019230769230769232
correct_true_all,unit_id,unit_81,0.009615384615384616
correct_true_all,unit_id,unit_82,0.009615384615384616
correct_true_all,unit_id,unit_85,0.009615384615384616
correct_true_all,unit_id,unit_86,0.009615384615384616
correct_true_all,unit_id,unit_91,0.009615384615384616
correct_true_all,unit_id,unit_94,0.009615384615384616
correct_true_all,unit_id,unit_95,0.019230769230769232
correct_true_all,unit_id,unit_98,0.009615384615384616
correct_true_all,unit_id,unit_99,0.009615384615384616
correct_true_politifact,unit_id,unit_101,0.017857142857142856
correct_true_politifact,unit_id,unit_103,0.017857142857142856
correct_true_politifact,unit_id,unit_106,0.017857142857142856
correct_true_politifact,unit_id,unit_107,0.017857142857142856
correct_true_politifact,unit_id,unit_110,0.017857142857142856
correct_true_politifact,unit_id,unit_111,0.017857142857142856
correct_true_politifact,unit_id,unit_113,0.017857142857142856
correct_true_politifact,unit_id,unit_114,0.017857142857142856
correct_true_politifact,unit_id,unit_115,0.017857142857142856
correct_true_politifact,unit_id,unit_117,0.017857142857142856
correct_true_politifact,unit_id,unit_124,0.017857142857142856
correct_true_politifact,unit_id,unit_128,0.017857142857142856
correct_true_politifact,unit_id,unit_132,0.017857142857142856
correct_true_politifact,unit_id,unit_141,0.017857142857142856
correct_true_politifact,unit_id,unit_142,0.017857142857142856
correct_true_politifact,unit_id,unit_143,0.017857142857142856
correct_true_politifact,unit_id,unit_145,0.017857142857142856
correct_true_politifact,unit_id,unit_148,0.017857142857142856
correct_true_politifact,unit_id,unit_151,0.017857142857142856
correct_true_politifact,unit_id,unit_155,0.017857142857142856
correct_true_politifact,unit_id,unit_160,0.017857142857142856
correct_true_politifact,unit_id,unit_163,0.017857142857142856
correct_true_politifact,unit_id,unit_166,0.017857142857142856
correct_true_politifact,unit_id,unit_167,0.017857142857142856
correct_true_politifact,unit_id,unit_169,0.017857142857142856
correct_true_politifact,unit_id,unit_177,0.017857142857142856
correct_true_politifact,unit_id,unit_182,0.017857142857142856
correct_true_politifact,unit_id,unit_184,0.017857142857142856
correct_true_politifact,unit_id,unit_189,0.017857142857142856
correct_true_politifact,unit_id,unit_192,0.017857142857142856
correct_true_politifact,unit_id,unit_194,0.017857142857142856
correct_true_politifact,unit_id,unit_199,0.017857142857142856
correct_true_politifact,unit_id,unit_23,0.017857142857142856
correct_true_politifact,unit_id,unit_26,0.017857142857142856
correct_true_politifact,unit_id,unit_34,0.017857142857142856
correct_true_politifact,unit_id,unit_36,0.017857142857142856
correct_true_politifact,unit_id,unit_37,0.017857142857142856
correct_true_politifact,unit_id,unit_38,0.017857142857142856
correct_true_politifact,unit_id,unit_41,0.017857142857142856
correct_true_politifact,unit_id,unit_48,0.017857142857142856
correct_true_politifact,unit_id,unit_5,0.017857142857142856
correct_true_politifact,unit_id,unit_59,0.017857142857142856
correct_true_politifact,unit_id,unit_6,0.017857142857142856
correct_true_politifact,unit_id,unit_64,0.017857142857142856
correct_true_politifact,unit_id,unit_69,0.017857142857142856
correct_true_politifact,unit_id,unit_70,0.017857142857142856
correct_true_politifact,unit_id,unit_71,0.017857142857142856
correct_true_politifact,unit_id,unit_77,0.017857142857142856
correct_true_politifact,unit_id,unit_80,0.017857142857142856
correct_true_politifact,unit_id,unit_81,0.017857142857142856
correct_true_politifact,unit_id,unit_82,0.017857142857142856
correct_true_politifact,unit_id,unit_85,0.017857142857142856
correct_true_politifact,unit_id,unit_91,0.017857142857142856
correct_true_politifact,unit_id,unit_94,0.017857142857142856
correct_true_politifact,unit_id,unit_95,0.017857142857142856
correct_true_politifact,unit_id,unit_99,0.017857142857142856
wrong_false_abc,unit_id,unit_1,0.027777777777777776
wrong_false_abc,unit_id,unit_106,0.027777777777777776
wrong_false_abc,unit_id,unit_111,0.027777777777777776
wrong_false_abc,unit_id,unit_119,0.027777777777777776
wrong_false_abc,unit_id,unit_122,0.027777777777777776
wrong_false_abc,unit_id,unit_124,0.027777777777777776
wrong_false_abc,unit_id,unit_128,0.027777777777777776
wrong_false_abc,unit_id,unit_135,0.027777777777777776
wrong_false_abc,unit_id,unit_142,0.027777777777777776
wrong_false_abc,unit_id,unit_148,0.027777777777777776
wrong_false_abc,unit_id,unit_152,0.027777777777777776
wrong_false_abc,unit_id,unit_153,0.027777777777777776
wrong_false_abc,unit_id,unit_160,0.027777777777777776
wrong_false_abc,unit_id,unit_163,0.027777777777777776
wrong_false_abc,unit_id,unit_164,0.027777777777777776
wrong_false_abc,unit_id,unit_166,0.027777777777777776
wrong_false_abc,unit_id,unit_167,0.027777777777777776
wrong_false_abc,unit_id,unit_169,0.027777777777777776
wrong_false_abc,unit_id,unit_173,0.027777777777777776
wrong_false_abc,unit_id,unit_181,0.027777777777777776
wrong_false_abc,unit_id,unit_184,0.027777777777777776
wrong_false_abc,unit_id,unit_188,0.027777777777777776
wrong_false_abc,unit_id,unit_19,0.027777777777777776
wrong_false_abc,unit_id,unit_24,0.027777777777777776
wrong_false_abc,unit_id,unit_3,0.027777777777777776
wrong_false_abc,unit_id,unit_37,0.027777777777777776
wrong_false_abc,unit_id,unit_38,0.027777777777777776
wrong_false_abc,unit_id,unit_39,0.027777777777777776
wrong_false_abc,unit_id,unit_5,0.027777777777777776
wrong_false_abc,unit_id,unit_50,0.027777777777777776
wrong_false_abc,unit_id,unit_6,0.027777777777777776
wrong_false_abc,unit_id,unit_64,0.027777777777777776
wrong_false_abc,unit_id,unit_74,0.027777777777777776
wrong_false_abc,unit_id,unit_87,0.027777777777777776
wrong_false_abc,unit_id,unit_98,0.027777777777777776
wrong_false_abc,unit_id,unit_99,0.027777777777777776
wrong_false_all,unit_id,unit_1,0.015151515151515152
wrong_false_all,unit_id,unit_100,0.015151515151515152
wrong_false_all,unit_id,unit_104,0.015151515151515152
wrong_false_all,unit_id,unit_106,0.015151515151515152
wrong_false_all,unit_id,unit_107,0.015151515151515152
wrong_false_all,unit_id,unit_111,0.015151515151515152
wrong_false_all,unit_id,unit_118,0.015151515151515152
wrong_false_all,unit_id,unit_119,0.015151515151515152
wrong_false_all,unit_id,unit_121,0.015151515151515152
wrong_false_all,unit_id,unit_122,0.015151515151515152
wrong_false_all,unit_id,unit_124,0.015151515151515152
wrong_false_all,unit_id,unit_127,0.015151515151515152
wrong_false_all,unit_id,unit_128,0.030303030303030304
wrong_false_all,unit_id,unit_135,0.015151515151515152
wrong_false_all,unit_id,unit_141,0.015151515151515152
wrong_false_all,unit_id,unit_142,0.030303030303030304
wrong_false_all,unit_id,unit_146,0.015151515151515152
wrong_false_all,unit_id,unit_148,0.030303030303030304
wrong_false_all,unit_id,unit_150,0.015151515151515152
wrong_false_all,unit_id,unit_151,0.015151515151515152
wrong_false_all,unit_id,unit_152,0.030303030303030304
wrong_false_all,unit_id,unit_153,0.015151515151515152
wrong_false_all,unit_id,unit_160,0.015151515151515152
wrong_false_all,unit_id,unit_163,0.030303030303030304
wrong_false_all,unit_id,unit_164,0.030303030303030304
wrong_false_all,unit_id,unit_166,0.015151515151515152
wrong_false_all,unit_id,unit_167,0.015151515151515152
wrong_false_all,unit_id,unit_169,0.015151515151515152
wrong_false_all,unit_id,unit_172,0.015151515151515152
wrong_false_all,unit_id,unit_173,0.030303030303030304
wrong_false_all,unit_id,unit_181,0.015151515151515152
wrong_false_all,unit_id,unit_182,0.015151515151515152
wrong_false_all,unit_id,unit_184,0.015151515151515152
wrong_false_all,unit_id,unit_188,0.015151515151515152
wrong_false_all,unit_id,unit_19,0.015151515151515152
wrong_false_all,unit_id,unit_191,0.015151515151515152
wrong_false_all,unit_id,unit_23,0.015151515151515152
wrong_false_all,unit_id,unit_24,0.015151515151515152
wrong_false_all,unit_id,unit_3,0.015151515151515152
wrong_false_all,unit_id,unit_37,0.015151515151515152
wrong_false_all,unit_id,unit_38,0.015151515151515152
wrong_false_all,unit_id,unit_39,0.015151515151515152
wrong_false_all,unit_id,unit_5,0.030303030303030304
wrong_false_all,unit_id,unit_50,0.030303030303030304
wrong_false_all,unit_id,unit_6,0.015151515151515152
wrong_false_all,unit_id,unit_64,0.015151515151515152
wrong_false_all,unit_id,unit_70,0.015151515151515152
wrong_false_all,unit_id,unit_71,0.015151515151515152
wrong_false_all,unit_id,unit_74,0.015151515151515152
wrong_false_all,unit_id,unit_76,0.015151515151515152
wrong_false_all,unit_id,unit_77,0.015151515151515152
wrong_false_all,unit_id,unit_80,0.015151515151515152
wrong_false_all,unit_id,unit_87,0.015151515151515152
wrong_false_all,unit_id,unit_91,0.015151515151515152
wrong_false_all,unit_id,unit_98,0.030303030303030304
wrong_false_all,unit_id,unit_99,0.015151515151515152
wrong_false_politifact,unit_id,unit_100,0.03333333333333333
wrong_false_politifact,unit_id,unit_104,0.03333333333333333
wrong_false_politifact,unit_id,unit_107,0.03333333333333333
wrong_false_politifact,unit_id,unit_118,0.03333333333333333
wrong_false_politifact,unit_id,unit_121,0.03333333333333333
wrong_false_politifact,unit_id,unit_127,0.03333333333333333
wrong_false_politifact,unit_id,unit_128,0.03333333333333333
wrong_false_politifact,unit_id,unit_141,0.03333333333333333
wrong_false_politifact,unit_id,unit_142,0.03333333333333333
wrong_false_politifact,unit_id,unit_146,0.03333333333333333
wrong_false_politifact,unit_id,unit_148,0.03333333333333333
wrong_false_politifact,unit_id,unit_150,0.03333333333333333
wrong_false_politifact,unit_id,unit_151,0.03333333333333333
wrong_false_politifact,unit_id,unit_152,0.03333333333333333
wrong_false_politifact,unit_id,unit_163,0.03333333333333333
wrong_false_politifact,unit_id,unit_164,0.03333333333333333
wrong_false_politifact,unit_id,unit_172,0.03333333333333333
wrong_false_politifact,unit_id,unit_173,0.03333333333333333
wrong_false_politifact,unit_id,unit_182,0.03333333333333333
wrong_false_politifact,unit_id,unit_191,0.03333333333333333
wrong_false_politifact,unit_id,unit_23,0.03333333333333333
wrong_false_politifact,unit_id,unit_5,0.03333333333333333
wrong_false_politifact,unit_id,unit_50,0.03333333333333333
wrong_false_politifact,unit_id,unit_70,0.03333333333333333
wrong_false_politifact,unit_id,unit_71,0.03333333333333333
wrong_false_politifact,unit_id,unit_76,0.03333333333333333
wrong_false_politifact,unit_id,unit_77,0.03333333333333333
wrong_false_politifact,unit_id,unit_80,0.03333333333333333
wrong_false_politifact,unit_id,unit_91,0.03333333333333333
wrong_false_politifact,unit_id,unit_98,0.03333333333333333
wrong_true_abc,unit_id,unit_104,0.1
wrong_true_abc,unit_id,unit_107,0.1
wrong_true_abc,unit_id,unit_11,0.1
wrong_true_abc,unit_id,unit_142,0.1
wrong_true_abc,unit_id,unit_145,0.1
wrong_true_abc,unit_id,unit_151,0.1
wrong_true_abc,unit_id,unit_152,0.1
wrong_true_abc,unit_id,unit_38,0.1
wrong_true_abc,unit_id,unit_46,0.1
wrong_true_abc,unit_id,unit_99,0.1
wrong_true_all,unit_id,unit_104,0.05555555555555555
wrong_true_all,unit_id,unit_107,0.05555555555555555
wrong_true_all,unit_id,unit_11,0.05555555555555555
wrong_true_all,unit_id,unit_140,0.05555555555555555
wrong_true_all,unit_id,unit_142,0.05555555555555555
wrong_true_all,unit_id,unit_145,0.05555555555555555
wrong_true_all,unit_id,unit_151,0.05555555555555555
wrong_true_all,unit_id,unit_152,0.05555555555555555
wrong_true_all,unit_id,unit_171,0.05555555555555555
wrong_true_all,unit_id,unit_19,0.05555555555555555
wrong_true_all,unit_id,unit_191,0.05555555555555555
wrong_true_all,unit_id,unit_35,0.05555555555555555
wrong_true_all,unit_id,unit_38,0.05555555555555555
wrong_true_all,unit_id,unit_46,0.1111111111111111
wrong_true_all,unit_id,unit_89,0.05555555555555555
wrong_true_all,unit_id,unit_92,0.05555555555555555
wrong_true_all,unit_id,unit_99,0.05555555555555555
wrong_true_politifact,unit_id,unit_140,0.125
wrong_true_politifact,unit_id,unit_171,0.125
wrong_true_politifact,unit_id,unit_19,0.125
wrong_true_politifact,unit_id,unit_191,0.125
wrong_true_politifact,unit_id,unit_35,0.125
wrong_true_politifact,unit_id,unit_46,0.125
wrong_true_politifact,unit_id,unit_89,0.125
wrong_true_politifact,unit_id,unit_92,0.125
correct_false_abc,query_amount,1.0,0.7777777777777778
correct_false_abc,query_amount,2.0,0.1111111111111111
correct_false_abc,query_amount,3.0,0.07407407407407407
correct_false_abc,query_amount,7.0,0.037037037037037035
correct_false_all,query_amount,1.0,0.7090909090909091
correct_false_all,query_amount,2.0,0.14545454545454545
correct_false_all,query_amount,3.0,0.03636363636363636
correct_false_all,query_amount,4.0,0.01818181818181818
correct_false_all,query_amount,5.0,0.01818181818181818
correct_false_all,query_amount,6.0,0.01818181818181818
correct_false_all,query_amount,7.0,0.01818181818181818
correct_false_all,query_amount,8.0,0.03636363636363636
correct_false_politifact,query_amount,1.0,0.6428571428571429
correct_false_politifact,query_amount,2.0,0.17857142857142858
correct_false_politifact,query_amount,4.0,0.03571428571428571
correct_false_politifact,query_amount,5.0,0.03571428571428571
correct_false_politifact,query_amount,6.0,0.03571428571428571
correct_false_politifact,query_amount,8.0,0.07142857142857142
correct_true_abc,query_amount,1.0,0.8333333333333334
correct_true_abc,query_amount,2.0,0.10416666666666667
correct_true_abc,query_amount,3.0,0.0625
correct_true_all,query_amount,1.0,0.8076923076923077
correct_true_all,query_amount,2.0,0.14423076923076922
correct_true_all,query_amount,3.0,0.038461538461538464
correct_true_politifact,query_amount,1.0,0.7857142857142857
correct_true_politifact,query_amount,2.0,0.17857142857142858
correct_true_politifact,query_amount,3.0,0.017857142857142856
wrong_false_abc,query_amount,1.0,0.8333333333333334
wrong_false_abc,query_amount,2.0,0.1111111111111111
wrong_false_abc,query_amount,4.0,0.027777777777777776
wrong_false_all,query_amount,1.0,0.8333333333333334
wrong_false_all,query_amount,2.0,0.10606060606060606
wrong_false_all,query_amount,3.0,0.015151515151515152
wrong_false_all,query_amount,4.0,0.015151515151515152
wrong_false_all,query_amount,5.0,0.015151515151515152
wrong_false_politifact,query_amount,1.0,0.8333333333333334
wrong_false_politifact,query_amount,2.0,0.1
wrong_false_politifact,query_amount,3.0,0.03333333333333333
wrong_false_politifact,query_amount,5.0,0.03333333333333333
wrong_true_abc,query_amount,1.0,0.7
wrong_true_abc,query_amount,2.0,0.1
wrong_true_abc,query_amount,3.0,0.1
wrong_true_all,query_amount,1.0,0.6666666666666666
wrong_true_all,query_amount,2.0,0.2222222222222222
wrong_true_all,query_amount,3.0,0.05555555555555555
wrong_true_politifact,query_amount,1.0,0.625
wrong_true_politifact,query_amount,2.0,0.375
correct_false_abc,response_position,1.0,0.5925925925925926
correct_false_abc,response_position,2.0,0.18518518518518517
correct_false_abc,response_position,3.0,0.037037037037037035
correct_false_abc,response_position,5.0,0.037037037037037035
correct_false_abc,response_position,7.0,0.037037037037037035
correct_false_abc,response_position,8.0,0.1111111111111111
correct_false_all,response_position,1.0,0.4727272727272727
correct_false_all,response_position,2.0,0.21818181818181817
correct_false_all,response_position,3.0,0.09090909090909091
correct_false_all,response_position,5.0,0.01818181818181818
correct_false_all,response_position,7.0,0.07272727272727272
correct_false_all,response_position,8.0,0.05454545454545454
correct_false_all,response_position,9.0,0.03636363636363636
correct_false_all,response_position,11.0,0.01818181818181818
correct_false_all,response_position,13.0,0.01818181818181818
correct_false_politifact,response_position,1.0,0.35714285714285715
correct_false_politifact,response_position,2.0,0.25
correct_false_politifact,response_position,3.0,0.14285714285714285
correct_false_politifact,response_position,7.0,0.10714285714285714
correct_false_politifact,response_position,9.0,0.07142857142857142
correct_false_politifact,response_position,11.0,0.03571428571428571
correct_false_politifact,response_position,13.0,0.03571428571428571
correct_true_abc,response_position,1.0,0.5625
correct_true_abc,response_position,2.0,0.10416666666666667
correct_true_abc,response_position,3.0,0.125
correct_true_abc,response_position,4.0,0.08333333333333333
correct_true_abc,response_position,5.0,0.020833333333333332
correct_true_abc,response_position,6.0,0.041666666666666664
correct_true_abc,response_position,7.0,0.020833333333333332
correct_true_abc,response_position,8.0,0.041666666666666664
correct_true_all,response_position,1.0,0.47115384615384615
correct_true_all,response_position,2.0,0.18269230769230768
correct_true_all,response_position,3.0,0.11538461538461539
correct_true_all,response_position,4.0,0.07692307692307693
correct_true_all,response_position,5.0,0.038461538461538464
correct_true_all,response_position,6.0,0.04807692307692308
correct_true_all,response_position,7.0,0.019230769230769232
correct_true_all,response_position,8.0,0.019230769230769232
correct_true_all,response_position,9.0,0.009615384615384616
correct_true_all,response_position,10.0,0.009615384615384616
correct_true_politifact,response_position,1.0,0.39285714285714285
correct_true_politifact,response_position,2.0,0.25
correct_true_politifact,response_position,3.0,0.10714285714285714
correct_true_politifact,response_position,4.0,0.07142857142857142
correct_true_politifact,response_position,5.0,0.05357142857142857
correct_true_politifact,response_position,6.0,0.05357142857142857
correct_true_politifact,response_position,7.0,0.017857142857142856
correct_true_politifact,response_position,9.0,0.017857142857142856
correct_true_politifact,response_position,10.0,0.017857142857142856
wrong_false_abc,response_position,1.0,0.5
wrong_false_abc,response_position,2.0,0.08333333333333333
wrong_false_abc,response_position,3.0,0.19444444444444445
wrong_false_abc,response_position,4.0,0.027777777777777776
wrong_false_abc,response_position,5.0,0.08333333333333333
wrong_false_abc,response_position,6.0,0.027777777777777776
wrong_false_abc,response_position,7.0,0.027777777777777776
wrong_false_abc,response_position,9.0,0.027777777777777776
wrong_false_all,response_position,1.0,0.4696969696969697
wrong_false_all,response_position,2.0,0.15151515151515152
wrong_false_all,response_position,3.0,0.16666666666666666
wrong_false_all,response_position,4.0,0.030303030303030304
wrong_false_all,response_position,5.0,0.07575757575757576
wrong_false_all,response_position,6.0,0.015151515151515152
wrong_false_all,response_position,7.0,0.030303030303030304
wrong_false_all,response_position,9.0,0.015151515151515152
wrong_false_all,response_position,10.0,0.015151515151515152
wrong_false_all,response_position,32.0,0.015151515151515152
wrong_false_politifact,response_position,1.0,0.43333333333333335
wrong_false_politifact,response_position,2.0,0.23333333333333334
wrong_false_politifact,response_position,3.0,0.13333333333333333
wrong_false_politifact,response_position,4.0,0.03333333333333333
wrong_false_politifact,response_position,5.0,0.06666666666666667
wrong_false_politifact,response_position,7.0,0.03333333333333333
wrong_false_politifact,response_position,10.0,0.03333333333333333
wrong_false_politifact,response_position,32.0,0.03333333333333333
wrong_true_abc,response_position,1.0,0.4
wrong_true_abc,response_position,2.0,0.1
wrong_true_abc,response_position,4.0,0.1
wrong_true_abc,response_position,5.0,0.2
wrong_true_abc,response_position,6.0,0.1
wrong_true_all,response_position,1.0,0.4444444444444444
wrong_true_all,response_position,2.0,0.1111111111111111
wrong_true_all,response_position,3.0,0.05555555555555555
wrong_true_all,response_position,4.0,0.1111111111111111
wrong_true_all,response_position,5.0,0.1111111111111111
wrong_true_all,response_position,6.0,0.1111111111111111
wrong_true_politifact,response_position,1.0,0.5
wrong_true_politifact,response_position,2.0,0.125
wrong_true_politifact,response_position,3.0,0.125
wrong_true_politifact,response_position,4.0,0.125
wrong_true_politifact,response_position,6.0,0.125
correct_false_abc,selected_amount,1.0,0.8888888888888888
correct_false_abc,selected_amount,2.0,0.07407407407407407
correct_false_abc,selected_amount,4.0,0.037037037037037035
correct_false_all,selected_amount,1.0,0.8727272727272727
correct_false_all,selected_amount,2.0,0.09090909090909091
correct_false_all,selected_amount,3.0,0.01818181818181818
correct_false_all,selected_amount,4.0,0.01818181818181818
correct_false_politifact,selected_amount,1.0,0.8571428571428571
correct_false_politifact,selected_amount,2.0,0.10714285714285714
correct_false_politifact,selected_amount,3.0,0.03571428571428571
correct_true_abc,selected_amount,1.0,0.8541666666666666
correct_true_abc,selected_amount,2.0,0.10416666666666667
correct_true_abc,selected_amount,3.0,0.020833333333333332
correct_true_abc,selected_amount,4.0,0.020833333333333332
correct_true_all,selected_amount,1.0,0.8269230769230769
correct_true_all,selected_amount,2.0,0.10576923076923077
correct_true_all,selected_amount,3.0,0.04807692307692308
correct_true_all,selected_amount,4.0,0.009615384615384616
correct_true_politifact,selected_amount,1.0,0.8035714285714286
correct_true_politifact,selected_amount,2.0,0.10714285714285714
correct_true_politifact,selected_amount,3.0,0.07142857142857142
wrong_false_abc,selected_amount,1.0,0.8888888888888888
wrong_false_abc,selected_amount,2.0,0.05555555555555555
wrong_false_abc,selected_amount,4.0,0.027777777777777776
wrong_false_all,selected_amount,1.0,0.8939393939393939
