type,unit_id,current_try,q_0_age_answer,q_0_school_answer,q_0_taxes_answer,q_0_political_views_answer,q_0_consideration_answer,q_0_southern_border_answer,q_0_environment_answer,q_0_time_elapsed,q_1_farmers_question,q_1_farmers_value,q_1_time_elapsed,q_2_marks_question,q_2_marks_value,q_2_time_elapsed,q_3_athletics_question,q_3_athletics_value,q_3_time_elapsed,doc_name,doc_statement,doc_claimant,doc_date,doc_originatedFrom,doc_index,doc_ground_truth_value,doc_ground_truth_label,doc_truthfulness_value,doc_truthfulness_url,doc_accesses,doc_time_elapsed
wrong_true_5,unit_53,1,19-25,4 year college/bachelor degree,"150,000 or more",Liberal,Democrat,Disagree,Agree,15.51,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,14.71,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,5.01,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,18.42,true_doc10,Says of the coronavirus threat there was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Gras,John Bel Edwards,5/4/2020,CNN interview,0.0,5.0,True,0.0,https://www.dailymail.co.uk/news/article-8269251/New-Orleans-mayor-says-canceling-Mardi-Gras-2021-think-about.html,1.0,95.3
wrong_true_5,unit_16,1,36-50,Postgrad. or professional degree (etc.),"40,000 to less than 50,000",Moderate,Republican,Agree,Agree,25.93,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,4.56,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,4.18,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,4.78,true_doc8,Says longstanding Food and Drug Administration regulations created barriers to the private industry creating a test quickly for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,1.0,5.0,True,2.0,https://www.texastribune.org/2020/03/09/dan-crenshaw-democratic-runoff/,1.0,129.19
wrong_true_5,unit_71,1,26-35,4 year college/bachelor degree,"75,000 to less than 100,000",Very conservative,Republican,Agree,Agree,23.17,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,38.94,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,3.46,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,6.49,true_doc4,Says most NC legislators are in the high risk age group for coronavirus,Kelly Alexander,2020-14-03,Tweet,2.0,5.0,True,3.0,https://thehill.com/blogs/in-the-know/in-the-know/453354-r-kelly-ordered-held-without-bail-report,1.0,72.95
wrong_true_5,unit_52,1,26-35,"Postgrad. or professional schooling, no degree","75,000 to less than 100,000",Liberal,Democrat,Agree,Agree,31.8,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,36.99,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,17.98,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,44.49,true_doc10,Says of the coronavirus threat there was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Gras,John Bel Edwards,5/4/2020,CNN interview,2.0,5.0,True,3.0,https://en.wikipedia.org/wiki/John_Bel_Edwards,1.0,234.08
wrong_true_5,unit_36,1,26-35,4 year college/bachelor degree,"75,000 to less than 100,000",Conservative,Republican,Disagree,Agree,72.67,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,37.82,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,24.5,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,54.15,true_doc7,Whole of Italy goes into quarantine,Blog Post,10/3/2020,Bloggers,7.0,5.0,True,3.0,https://www.npr.org/sections/goatsandsoda/2020/03/09/813791575/italy-expands-quarantine-measures-nationwide-to-stem-spread-of-coronavirus,1.0,202.15
wrong_true_5,unit_32,1,26-35,4 year college/bachelor degree,"50,000 to less than 75,000",Conservative,Republican,Agree,Agree,23.61,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,12.08,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,13.72,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,7.08,true_doc7,Whole of Italy goes into quarantine,Blog Post,10/3/2020,Bloggers,0.0,5.0,True,3.0,https://www.wantedinrome.com/news/coronavirus-whole-of-italy-goes-into-lock-down.html,1.0,47.54
wrong_true_5,unit_39,1,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Liberal,Democrat,No opinion either way,Agree,137.46,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,35.55,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,35.32,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,81.5,true_doc7,Whole of Italy goes into quarantine,Blog Post,10/3/2020,Bloggers,6.0,5.0,True,4.0,https://www.cnn.com/2020/03/09/europe/coronavirus-italy-lockdown-intl/index.html,1.0,174.92
wrong_true_5,unit_58,1,50-80,Postgrad. or professional degree (etc.),"100,000 to less than 150,000",Conservative,Republican,Agree,Disagree,28.2,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,14.76,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,45.47,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,32.69,true_doc10,Says of the coronavirus threatthere was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Grasï½,John Bel Edwards,5/4/2020,CNN interview,7.0,5.0,True,1.0,https://wgno.com/news/cancel-mardi-gras-2021-mayor-cantrell-says-its-a-possibility/,1.0,105.88
wrong_true_5,unit_72,1,36-50,"Postgrad. or professional schooling, no degree","40,000 to less than 50,000",Moderate,Republican,Agree,Agree,14.73,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,4.92,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,75.47,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,46.74,true_doc4,Says most NC legislators are in the high risk age group for coronavirus,Kelly Alexander,2020-14-03,Tweet,0.0,5.0,True,2.0,https://www.scpr.org/news/2020/06/29/93304/tentative-trial-date-set-for-ex-minneapolis-office/,1.0,876.65
wrong_true_5,unit_19,1,26-35,Postgrad. or professional degree (etc.),"50,000 to less than 75,000",Moderate,Republican,Agree,Agree,23.77,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,11.0,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,6.56,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,15.44,true_doc8,Says longstanding Food and Drug Administration regulations created barriers to the private industry creating a test quickly for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,4.0,5.0,True,5.0,https://www.statesman.com/news/20200320/fact-check-did-fda-regulations-slow-testing-for-coronavirus,1.0,133.34
wrong_true_5,unit_61,1,26-35,4 year college/bachelor degree,"100,000 to less than 150,000",Conservative,Republican,Agree,Agree,33.25,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,24.4,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,12.14,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,15.85,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,6.0,5.0,True,3.0,https://nypost.com/2020/03/17/cuomo-de-blasio-clash-over-possible-shelter-in-place-system-for-nyc/,1.0,52.05
wrong_true_5,unit_78,1,36-50,Postgrad. or professional degree (etc.),"30,000 to less than 40,000",Moderate,Republican,Agree,Agree,38.73,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,26.01,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,13.88,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,6.61,true_doc4,Says most NC legislators are in the high risk age group for coronavirus,Kelly Alexander,2020-14-03,Tweet,5.0,5.0,True,3.0,https://www.wral.com/coronavirus/fact-check-are-most-north-carolina-legislators-at-high-risk-for-coronavirus/19016699/,1.0,42.84
wrong_true_5,unit_18,1,50-80,Some college (etc.),"20,000 to less than 30,000",Liberal,Republican,Agree,Agree,20.09,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,11.25,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,12.38,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,22.14,true_doc8,Says longstanding Food and Drug Administration regulations created barriers to the private industry creating a test quickly for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,2.0,5.0,True,4.0,https://www.statesman.com/news/20200320/fact-check-did-fda-regulations-slow-testing-for-coronavirus,1.0,52.95
wrong_true_5,unit_50,1,26-35,4 year college/bachelor degree,"100,000 to less than 150,000",Liberal,Democrat,Agree,Agree,20.45,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,47.73,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,17.41,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,29.69,true_doc10,Says of the coronavirus threat there was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Gras,John Bel Edwards,5/4/2020,CNN interview,5.0,5.0,True,3.0,https://docs.aws.amazon.com/sagemaker/latest/dg/sms-data-input.html,1.0,41.47
wrong_true_5,unit_15,1,26-35,4 year college/bachelor degree,"75,000 to less than 100,000",Moderate,Democrat,Agree,Agree,44.37,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,56.35,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,38.15,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,7.19,true_doc8,Says longstanding Food and Drug Administration regulations created barriers to the private industry creating a test quickly for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,2.0,5.0,True,5.0,https://www.statesman.com/news/20200320/fact-check-did-fda-regulations-slow-testing-for-coronavirus,1.0,356.68
wrong_true_5,unit_65,1,26-35,Postgrad. or professional degree (etc.),"50,000 to less than 75,000",Very conservative,Republican,Agree,Agree,138.9,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,52.48,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,4.12,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,4.67,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,7.0,5.0,True,1.0,https://www.cnbc.com/2020/03/17/gov-cuomo-says-new-york-city-will-not-be-quarantined-it-cannot-happen.html,1.0,496.63
wrong_true_5,unit_59,1,36-50,4 year college/bachelor degree,"50,000 to less than 75,000",Liberal,Independent,Disagree,Disagree,12.29,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,11.7,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,3.74,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,53.42,true_doc10,Says of the coronavirus threat there was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Gras,John Bel Edwards,5/4/2020,CNN interview,4.0,5.0,True,5.0,https://www.newsweek.com/louisiana-governor-not-shutting-down-mardi-gras-over-coronavirus-concerns-no-one-federal-1494897,1.0,77.56
wrong_true_5,unit_74,1,26-35,4 year college/bachelor degree,"150,000 or more",Conservative,Republican,Agree,Agree,50.87,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,34.33,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,15.51,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,60.52,true_doc4,Says most NC legislators are in the high risk age group for coronavirus,Kelly Alexander,2020-14-03,Tweet,5.0,5.0,True,3.0,https://www.msn.com/en-us/news/us/nc-covid-19-key-metrics-continue-to-move-in-the-wrong-direction-as-cases-rise-in-people-under-the-age-of-49-dr-cohen-says/ar-BB15P6An,1.0,79.91
wrong_true_5,unit_76,1,26-35,4 year college/bachelor degree,"Less than 10,000",Liberal,Independent,Agree,Agree,15.84,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,11.88,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,14.42,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,6.06,true_doc4,Says most NC legislators are in the high risk age group for coronavirus,Kelly Alexander,2020-14-03,Tweet,0.0,5.0,True,0.0,https://medworm.com/updates/employment.xml,1.0,94.0
wrong_true_5,unit_68,1,36-50,Postgrad. or professional degree (etc.),"75,000 to less than 100,000",Liberal,Democrat,Disagree,Agree,20.22,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,10.9,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,17.2,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,13.06,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,0.0,5.0,True,2.0,https://lawandcrime.com/legal-analysis/sorry-gov-andrew-cuomo-new-york-city-can-do-a-lot-to-legally-quarantine-itself-bill-de-blasio-coronavirus-covid-19/,1.0,256.63
wrong_true_5,unit_12,1,26-35,4 year college/bachelor degree,"10,000 to less than 20,000",Very conservative,Republican,Agree,Agree,100.52,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,59.83,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,11.64,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,143.23,true_doc8,Says longstanding Food and Drug Administration regulationscreated barriers to the private industry creating a test quicklyï½ for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,0.0,5.0,True,3.0,https://www.bloomberg.com/news/articles/2020-05-08/is-the-coronavirus-mutating-yes-and-here-s-what-it-means,1.0,434.37
wrong_true_5,unit_54,1,26-35,Postgrad. or professional degree (etc.),"50,000 to less than 75,000",Liberal,Democrat,Disagree,Agree,21.78,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,16.46,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,8.55,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,22.84,true_doc10,Says of the coronavirus threat there was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Gras,John Bel Edwards,5/4/2020,CNN interview,3.0,5.0,True,0.0,https://www.dailymail.co.uk/news/article-8189775/Louisiana-governor-claims-no-idea-New-Orleans-Mardi-Gras-trigger-coronavirus-outbreak.html,1.0,102.96
wrong_true_5,unit_33,1,26-35,4 year college/bachelor degree,"10,000 to less than 20,000",Moderate,Independent,No opinion either way,Agree,26.58,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,13.98,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,27.65,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,12.76,true_doc7,Whole of Italy goes into quarantine,Blog Post,10/3/2020,Bloggers,6.0,5.0,True,4.0,https://en.wikipedia.org/wiki/2020_Italy_coronavirus_lockdown,1.0,153.67
wrong_true_5,unit_77,1,36-50,4 year college/bachelor degree,"50,000 to less than 75,000",Conservative,Democrat,Agree,Agree,30.28,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,113.0,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,51.54,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,41.93,true_doc4,Says most NC legislators are in the high risk age group for coronavirus,Kelly Alexander,2020-14-03,Tweet,5.0,5.0,True,3.0,https://www.ncsl.org/research/about-state-legislatures/coronavirus-and-state-legislatures-in-the-news.aspx,1.0,93.31
wrong_true_5,unit_73,1,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Moderate,Democrat,Agree,Agree,257.28,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,5.86,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,10.41,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,6.54,true_doc4,Says most NC legislators are in the high risk age group for coronavirus,Kelly Alexander,2020-14-03,Tweet,1.0,5.0,True,4.0,https://www.kxly.com/i/exclusive-vindman-to-retire-from-military-his-lawyer-blames-white-house-campaign-of-bullying-intimidation-and-retaliation/,1.0,19.26
wrong_true_5,unit_79,2,26-35,Postgrad. or professional degree (etc.),"30,000 to less than 40,000",Conservative,Republican,Agree,Agree,100.67,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,21.01,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,17.24,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,32.8,true_doc4,Says most NC legislators are in the high risk age group for coronavirus,Kelly Alexander,2020-14-03,Tweet,6.0,5.0,True,5.0,https://en.wikipedia.org/wiki/Kelly_Alexander,2.0,62.7
wrong_true_5,unit_69,3,19-25,Some college (etc.),"50,000 to less than 75,000",Liberal,Independent,Disagree,Agree,16.33,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,12.4,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,6.45,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,18.73,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,2.0,5.0,True,1.0,https://lawandcrime.com/legal-analysis/sorry-gov-andrew-cuomo-new-york-city-can-do-a-lot-to-legally-quarantine-itself-bill-de-blasio-coronavirus-covid-19/,1.0,625.82
wrong_true_5,unit_10,1,19-25,"Postgrad. or professional schooling, no degree","75,000 to less than 100,000",Moderate,Democrat,No opinion either way,Agree,110.56,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,39.65,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,20.57,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,45.9,true_doc8,Says longstanding Food and Drug Administration regulationscreated barriers to the private industry creating a test quicklyï½ for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,5.0,5.0,True,3.0,https://www.fda.gov/,1.0,291.96
wrong_true_5,unit_57,1,19-25,Postgrad. or professional degree (etc.),"100,000 to less than 150,000",Liberal,Democrat,Agree,Agree,19.9,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,67.15,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,72.45,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,50.56,true_doc10,Says of the coronavirus threat there was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Gras,John Bel Edwards,5/4/2020,CNN interview,1.0,5.0,True,5.0,https://www.merriam-webster.com/dictionary/trust,1.0,56.36
wrong_true_5,unit_55,1,36-50,"Postgrad. or professional schooling, no degree","40,000 to less than 50,000",Conservative,Democrat,Agree,Agree,32.19,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,17.48,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,4.5,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,3.13,true_doc10,Says of the coronavirus threat there was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Gras,John Bel Edwards,5/4/2020,CNN interview,5.0,5.0,True,2.0,https://www.gov.louisiana.gov/page/meet-the-governor,1.0,796.13
wrong_true_5,unit_64,2,36-50,Postgrad. or professional degree (etc.),"50,000 to less than 75,000",Very conservative,Republican,Agree,Agree,192.45,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,96.01,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,63.91,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,187.93,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,6.0,5.0,True,4.0,https://www.cnbc.com/2020/03/17/gov-cuomo-says-new-york-city-will-not-be-quarantined-it-cannot-happen.html,4.0,255.55
wrong_true_5,unit_30,1,36-50,4 year college/bachelor degree,"10,000 to less than 20,000",Moderate,Democrat,Agree,Agree,62.5,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,13.14,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,10.63,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,46.31,true_doc7,Whole of Italy goes into quarantine,Blog Post,10/3/2020,Bloggers,0.0,5.0,True,3.0,https://www.britannica.com/topic/truth-philosophy-and-logic,1.0,632.89
wrong_true_5,unit_13,1,36-50,Postgrad. or professional degree (etc.),"50,000 to less than 75,000",Conservative,Independent,Agree,Agree,18.32,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,7.13,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,3.89,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,4.07,true_doc8,Says longstanding Food and Drug Administration regulations created barriers to the private industry creating a test quickly for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,7.0,5.0,True,1.0,https://crenshaw.house.gov/about/,1.0,43.14
wrong_true_5,unit_17,1,50-80,High school graduate or GED (etc.),"10,000 to less than 20,000",Moderate,Independent,Disagree,Agree,137.08,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,101.7,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,46.03,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,48.87,true_doc8,Says longstanding Food and Drug Administration regulations created barriers to the private industry creating a test quickly for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,3.0,5.0,True,4.0,https://www.statesman.com/news/20200320/fact-check-did-fda-regulations-slow-testing-for-coronavirus,1.0,554.18
wrong_true_5,unit_51,3,36-50,4 year college/bachelor degree,"40,000 to less than 50,000",Liberal,Republican,Agree,Agree,20.94,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,7.77,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,1180.66,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,6.24,true_doc10,Says of the coronavirus threat there was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Gras,John Bel Edwards,5/4/2020,CNN interview,2.0,5.0,True,1.0,https://en.wikipedia.org/wiki/John_Bel_Edwards,1.0,120.73
wrong_true_5,unit_31,1,26-35,4 year college/bachelor degree,"40,000 to less than 50,000",Liberal,Independent,Agree,Agree,15.08,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,9.21,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,4.72,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,4.43,true_doc7,Whole of Italy goes into quarantine,Blog Post,10/3/2020,Bloggers,6.0,5.0,True,4.0,https://blog.hubspot.com/marketing/common-logical-fallacies,1.0,16.64
wrong_true_5,unit_75,1,36-50,Postgrad. or professional degree (etc.),"50,000 to less than 75,000",Very conservative,Democrat,No opinion either way,Agree,40.93,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,25.45,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,20.54,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,41.53,true_doc4,Says most NC legislators are in the high risk age group for coronavirus,Kelly Alexander,2020-14-03,Tweet,6.0,5.0,True,3.0,https://www.charlotteobserver.com/news/coronavirus/article244050757.html,1.0,55.47
wrong_true_5,unit_56,1,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Moderate,Independent,No opinion either way,Agree,37.85,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,23.22,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,55.28,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,42.3,true_doc10,Says of the coronavirus threatthere was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Grasâ,John Bel Edwards,5/4/2020,CNN interview,2.0,5.0,True,3.0,https://www.breitbart.com/health/2020/04/06/louisiana-gov-claims-no-idea-mardi-gras-would-accelerated-coronavirus/,1.0,179.63
wrong_true_5,unit_67,1,26-35,4 year college/bachelor degree,"40,000 to less than 50,000",Very conservative,Democrat,Agree,Agree,25.76,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,14.45,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,8.06,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,8.65,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,5.0,5.0,True,4.0,https://medium.com/@krishnaregmi/how-to-create-dynamic-forms-in-angular-7-using-formcontrol-a443a2c5e3a9,1.0,62.37
wrong_true_5,unit_35,2,50-80,4 year college/bachelor degree,"75,000 to less than 100,000",Conservative,Republican,Agree,Agree,36.64,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,83.21,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,58.68,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,73.68,true_doc7,Whole of Italy goes into quarantine,Blog Post,10/3/2020,Bloggers,4.0,5.0,True,4.0,https://www.npr.org/sections/goatsandsoda/2020/03/09/813791575/italy-expands-quarantine-measures-nationwide-to-stem-spread-of-coronavirus,2.0,202.26
