type,unit_id,current_try,q_0_age_answer,q_0_school_answer,q_0_taxes_answer,q_0_political_views_answer,q_0_consideration_answer,q_0_southern_border_answer,q_0_environment_answer,q_0_time_elapsed,q_1_farmers_question,q_1_farmers_value,q_1_time_elapsed,q_2_marks_question,q_2_marks_value,q_2_time_elapsed,q_3_athletics_question,q_3_athletics_value,q_3_time_elapsed,doc_index,doc_name,doc_statement,doc_claimant,doc_date,doc_originatedFrom,doc_ground_truth_value,doc_ground_truth_label,doc_truthfulness_value,doc_truthfulness_url,doc_accesses,doc_time_elapsed
wrong_true_5,unit_31,5,36-50,4 year college/bachelor degree,"40,000 to less than 50,000",Conservative,Democrat,Agree,Agree,88.18,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,68.14,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,81.35,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,145.1,6.0,true_doc7,Whole of Italy goes into quarantine,Blog Post,10/3/2020,Bloggers,5.0,True,3.0,https://blog.hubspot.com/marketing/how-to-start-a-blog,5.0,336.35
wrong_true_5,unit_19,1,26-35,4 year college/bachelor degree,"50,000 to less than 75,000",Very conservative,Republican,Agree,Agree,22.21,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,33.34,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,12.59,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,21.41,4.0,true_doc8,Says longstanding Food and Drug Administration regulationscreated barriers to the private industry creating a test quicklyâ for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,5.0,True,4.0,https://www.thefreedictionary.com/text,1.0,34.17
wrong_true_5,unit_18,1,50-80,Postgrad. or professional degree (etc.),"40,000 to less than 50,000",Very conservative,Democrat,Agree,Agree,53.08,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,109.57,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,93.8,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,68.54,2.0,true_doc8,Says longstanding Food and Drug Administration regulationscreated barriers to the private industry creating a test quicklyâ for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,5.0,True,0.0,https://www.str.org/w/there-is-no-truth,1.0,93.44
wrong_true_5,unit_32,1,36-50,Some college (etc.),"50,000 to less than 75,000",Moderate,Republican,Agree,Agree,28.67,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,21.1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,27.82,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,37.88,0.0,true_doc7,Whole of Italy goes into quarantine,Blog Post,10/3/2020,Bloggers,5.0,True,5.0,https://www.cnbc.com/2020/03/09/italy-extends-its-quarantine-to-the-entire-country-pm-asks-residents-to-stay-at-home.html,1.0,127.74
wrong_true_5,unit_51,1,19-25,4 year college/bachelor degree,"30,000 to less than 40,000",Conservative,Independent,Agree,Agree,33.05,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,24.12,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,16.3,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,68.09,2.0,true_doc10,Says of the coronavirus threatthere was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Grasâ,John Bel Edwards,5/4/2020,CNN interview,5.0,True,4.0,https://www.skillsyouneed.com/ps/truthfulness.html,1.0,47.85
wrong_true_5,unit_66,1,26-35,4 year college/bachelor degree,"50,000 to less than 75,000",Moderate,Independent,Agree,Agree,250.47,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,640.13,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,5.89,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,10.92,6.0,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,5.0,True,2.0,https://nypost.com/2020/07/28/cuomo-sla-gets-40-state-workers-to-spy-on-nyc-bars-restaurants/,1.0,460.59
wrong_true_5,unit_56,3,19-25,Some college (etc.),"30,000 to less than 40,000",Moderate,Independent,Agree,Agree,26.54,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,15.22,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,5.8,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,6.87,2.0,true_doc10,Says of the coronavirus threatthere was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Grasâ,John Bel Edwards,5/4/2020,CNN interview,5.0,True,2.0,https://www.fox8live.com/2020/06/20/gov-edwards-stances-protests-churches-inconsistent-judge-warns-after-shooting-down-tony-spells-appeal/,1.0,30.35
wrong_true_5,unit_54,1,26-35,Postgrad. or professional degree (etc.),"50,000 to less than 75,000",Conservative,Republican,Agree,Agree,20.27,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,33.62,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,9.14,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,52.76,3.0,true_doc10,Says of the coronavirus threatthere was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Grasâ,John Bel Edwards,5/4/2020,CNN interview,5.0,True,2.0,https://sicem365.com/forums/7/topics/64970/last,1.0,90.8
wrong_true_5,unit_52,8,19-25,4 year college/bachelor degree,"40,000 to less than 50,000",Conservative,Democrat,Agree,Agree,30.94,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,14.15,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,4.57,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,4.22,2.0,true_doc10,Says of the coronavirus threatthere was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Grasâ,John Bel Edwards,5/4/2020,CNN interview,5.0,True,3.0,https://www.thesaurus.com/browse/justification,1.0,68.76
wrong_true_5,unit_69,1,50-80,4 year college/bachelor degree,"40,000 to less than 50,000",Conservative,Republican,Agree,Agree,18.02,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,6.41,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,6.51,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,6.58,2.0,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,5.0,True,5.0,https://www.governor.ny.gov/,1.0,33.47
wrong_true_5,unit_25,1,36-50,4 year college/bachelor degree,"75,000 to less than 100,000",Very conservative,Democrat,Agree,Agree,23.79,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,13.26,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,31.98,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,17.3,7.0,true_doc9,Photo shows a crowded New York City subway train during stayathome order,Viral Image,2/4/2020,Facebook Post,5.0,True,5.0,https://www.jpost.com/american-politics/viral-image-shared-by-celebrities-comparing-trump-to-hitler-was-faked-630200,1.0,58.73
wrong_true_5,unit_57,1,26-35,Postgrad. or professional degree (etc.),"50,000 to less than 75,000",Moderate,Democrat,Agree,Agree,35.46,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,24.26,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,129.49,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,54.99,1.0,true_doc10,Says of the coronavirus threatthere was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Grasâ,John Bel Edwards,5/4/2020,CNN interview,5.0,True,4.0,https://www.dailymail.co.uk/news/article-8189775/Louisiana-governor-claims-no-idea-New-Orleans-Mardi-Gras-trigger-coronavirus-outbreak.html,1.0,238.5
wrong_true_5,unit_38,1,36-50,High school graduate or GED (etc.),"40,000 to less than 50,000",Conservative,Republican,Agree,Agree,68.2,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,63.44,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,34.63,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,59.22,4.0,true_doc7,Whole of Italy goes into quarantine,Blog Post,10/3/2020,Bloggers,5.0,True,3.0,https://www.hrblock.com/,1.0,74.21
wrong_true_5,unit_15,2,50-80,"Postgrad. or professional schooling, no degree","40,000 to less than 50,000",Conservative,Republican,Agree,Agree,58.83,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,6.09,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,5.27,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,4.61,2.0,true_doc8,Says longstanding Food and Drug Administration regulationscreated barriers to the private industry creating a test quicklyâ for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,5.0,True,5.0,https://www.foxnews.com/media/dan-crenshaw-pete-davidson-apology-snl-netflix,1.0,171.61
wrong_true_5,unit_21,5,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Conservative,Republican,Disagree,Agree,407.55,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,20.11,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,3.45,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,51.35,0.0,true_doc9,Photo shows a crowded New York City subway train during stayathome order,Viral Image,2/4/2020,Facebook Post,5.0,True,2.0,https://www.factcheck.org/2020/07/post-falsely-attributes-racist-remarks-to-fashion-designer/,1.0,
wrong_true_5,unit_26,1,36-50,4 year college/bachelor degree,"20,000 to less than 30,000",Conservative,Independent,Agree,Agree,144.18,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,478.64,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,33.23,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,249.3,4.0,true_doc9,Photo shows a crowded New York City subway train during stayathome order,Viral Image,2/4/2020,Facebook Post,5.0,True,3.0,"https://www.wordplays.com/crossword-solver/Viral-Internet-images,-say",1.0,38.61
wrong_true_5,unit_55,2,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Conservative,Democrat,Agree,Disagree,16.03,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,4.59,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,3.66,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,3.73,5.0,true_doc10,Says of the coronavirus threatthere was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Grasâ,John Bel Edwards,5/4/2020,CNN interview,5.0,True,0.0,https://www.wbrz.com/news/gov-edwards-louisiana-schools-expected-to-open-on-time-in-august,2.0,33.16
wrong_true_5,unit_61,1,50-80,Postgrad. or professional degree (etc.),"20,000 to less than 30,000",Moderate,Independent,Disagree,Agree,28.46,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,10.95,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,22.58,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,17.64,6.0,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,5.0,True,4.0,https://nypost.com/2020/03/17/cuomo-de-blasio-clash-over-possible-shelter-in-place-system-for-nyc/,1.0,72.2
wrong_true_5,unit_68,1,26-35,4 year college/bachelor degree,"50,000 to less than 75,000",Conservative,Democrat,Agree,Agree,18.85,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,8.14,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,5.43,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,3.14,0.0,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,5.0,True,3.0,https://www.foxnews.com/politics/cuomo-ny-has-been-bailing-out-states-for-decades,1.0,37.4
wrong_true_5,unit_13,3,26-35,4 year college/bachelor degree,"40,000 to less than 50,000",Conservative,Democrat,Agree,Agree,140.72,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,3.59,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,3.46,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,8.13,7.0,true_doc8,Says longstanding Food and Drug Administration regulationscreated barriers to the private industry creating a test quicklyâ for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,5.0,True,1.0,https://www.dictionary.com/browse/angry,3.0,23.81
wrong_true_5,unit_64,4,36-50,Some college (etc.),"40,000 to less than 50,000",Very conservative,Democrat,Agree,Agree,113.81,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,7.92,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,3.07,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,4.43,6.0,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,5.0,True,5.0,https://nypost.com/2020/03/17/cuomo-de-blasio-clash-over-possible-shelter-in-place-system-for-nyc/,4.0,70.41
wrong_true_5,unit_53,1,26-35,4 year college/bachelor degree,"20,000 to less than 30,000",Very liberal,Independent,Agree,Agree,39.93,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,36.57,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,78.38,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,1146.8,0.0,true_doc10,Says of the coronavirus threatthere was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Grasâ,John Bel Edwards,5/4/2020,CNN interview,5.0,True,3.0,https://www.dailymail.co.uk/news/article-8189775/Louisiana-governor-claims-no-idea-New-Orleans-Mardi-Gras-trigger-coronavirus-outbreak.html,1.0,706.92
wrong_true_5,unit_62,2,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Conservative,Republican,Agree,Agree,22.9,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,15.84,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,4.27,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,4.59,2.0,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,5.0,True,1.0,https://www.silive.com/coronavirus/2020/08/cuomo-nyc-late-to-submit-school-reopening-plans-city-denies-claim.html,1.0,34.02
wrong_true_5,unit_14,1,36-50,4 year college/bachelor degree,"50,000 to less than 75,000",Conservative,Republican,Agree,Agree,304.87,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,222.41,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,417.15,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,385.16,6.0,true_doc8,Says longstanding Food and Drug Administration regulationscreated barriers to the private industry creating a test quicklyâ for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,5.0,True,4.0,https://edition.cnn.com/us/live-news/us-coronavirus-update-04-30-20/index.html,1.0,216.37
wrong_true_5,unit_12,4,26-35,"Postgrad. or professional schooling, no degree","30,000 to less than 40,000",Very liberal,Republican,Agree,Agree,37.96,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,18.05,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,6.95,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,42.2,0.0,true_doc8,Says longstanding Food and Drug Administration regulationscreated barriers to the private industry creating a test quicklyâ for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,5.0,True,3.0,https://www.houstonchronicle.com/politics/texas/article/Why-Dan-Crenshaw-joined-with-5-other-Texas-15432336.php,1.0,
wrong_true_5,unit_39,6,19-25,4 year college/bachelor degree,"10,000 to less than 20,000",Liberal,Democrat,Agree,Agree,62.54,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,88.98,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,47.92,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,140.6,6.0,true_doc7,Whole of Italy goes into quarantine,Blog Post,10/3/2020,Bloggers,5.0,True,3.0,https://quizlet.com/83642828/web-design-final-flash-cards/,6.0,110.72
wrong_true_5,unit_63,1,36-50,Postgrad. or professional degree (etc.),"100,000 to less than 150,000",Liberal,Republican,Disagree,Agree,58.96,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,72.94,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,21.56,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,27.96,6.0,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,5.0,True,5.0,https://nypost.com/2020/03/17/cuomo-de-blasio-clash-over-possible-shelter-in-place-system-for-nyc/,1.0,100.55
wrong_true_5,unit_24,1,26-35,4 year college/bachelor degree,"10,000 to less than 20,000",Conservative,Republican,Agree,Agree,34.07,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,20.04,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,13.55,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,48.57,6.0,true_doc9,Photo shows a crowded New York City subway train during stayathome order,Viral Image,2/4/2020,Facebook Post,5.0,True,5.0,https://www.foxnews.com/us/new-york-city-subway-train-attack,1.0,45.88
wrong_true_5,unit_29,1,26-35,"Postgrad. or professional schooling, no degree","50,000 to less than 75,000",Liberal,Republican,Agree,Agree,2350.66,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,5.42,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,10.69,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,28.01,1.0,true_doc9,Photo shows a crowded New York City subway train during stayathome order,Viral Image,2/4/2020,Facebook Post,5.0,True,3.0,https://www.washingtonexaminer.com/opinion/a-cautionary-tale-about-misinformation-in-the-age-of-coronavirus,1.0,29.48
wrong_true_5,unit_17,1,50-80,High school graduate or GED (etc.),"30,000 to less than 40,000",Moderate,Democrat,Agree,Agree,22.91,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,33.65,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,9.83,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,55.58,3.0,true_doc8,Says longstanding Food and Drug Administration regulationscreated barriers to the private industry creating a test quicklyâ for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,5.0,True,3.0,https://www.fda.gov/regulatory-information/fda-rules-and-regulations,1.0,103.0
wrong_true_5,unit_33,1,19-25,4 year college/bachelor degree,"50,000 to less than 75,000",Moderate,Democrat,Agree,Agree,20.9,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,12.95,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,4.7,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,6.39,6.0,true_doc7,Whole of Italy goes into quarantine,Blog Post,10/3/2020,Bloggers,5.0,True,3.0,https://edition.cnn.com/2020/03/09/europe/coronavirus-italy-lockdown-intl/index.html,1.0,84.83
wrong_true_5,unit_37,6,26-35,4 year college/bachelor degree,"50,000 to less than 75,000",Moderate,Democrat,Agree,Agree,65.02,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,5.85,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,4.93,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,3.85,1.0,true_doc7,Whole of Italy goes into quarantine,Blog Post,10/3/2020,Bloggers,5.0,True,0.0,https://seqlegal.com/blog/10-things-you-should-know-about-libel,1.0,115.13
wrong_true_5,unit_10,1,19-25,4 year college/bachelor degree,"50,000 to less than 75,000",Very liberal,Democrat,Agree,Agree,24.86,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,4.07,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,2.92,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,3.72,5.0,true_doc8,Says longstanding Food and Drug Administration regulationscreated barriers to the private industry creating a test quicklyâ for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,5.0,True,3.0,https://en.wikipedia.org/wiki/Wikipedia:Copying_text_from_other_sources,1.0,68.33
wrong_true_5,unit_11,1,36-50,4 year college/bachelor degree,"20,000 to less than 30,000",Conservative,Democrat,Agree,Agree,48.33,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,10.06,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,7.08,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,15.25,1.0,true_doc8,Says longstanding Food and Drug Administration regulationscreated barriers to the private industry creating a test quicklyâ for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,5.0,True,4.0,https://www.nytimes.com/2020/04/28/climate/trump-coronavirus-climate-science.html,1.0,76.37
wrong_true_5,unit_35,1,36-50,4 year college/bachelor degree,"Less than 10,000",Moderate,Republican,Agree,Agree,19.15,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,176.91,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,9.55,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,11.05,4.0,true_doc7,Whole of Italy goes into quarantine,Blog Post,10/3/2020,Bloggers,5.0,True,3.0,https://www.thefreedictionary.com/sincerity,1.0,27.07
